day,hour,minute,temperature_C,power_W,pmv,ai_setpoint_C
198,18,53,26.0,3743252.1,1.0,26.0
198,18,65,26.0,3726084.64,1.0,26.0
198,19,15,26.0,3634617.14,1.0,28.0
198,19,23,26.67,3280666.95,1.33,28.0
198,19,33,27.09,3223425.23,1.54,28.0
198,19,45,27.21,3170508.26,1.61,28.0
198,19,55,27.26,3134004.51,1.63,28.0
198,19,65,27.27,3099014.41,1.64,28.0
198,20,15,27.29,3091503.37,1.65,28.0
198,20,25,27.31,3084322.35,1.65,28.0
198,20,35,27.32,3077174.26,1.66,28.0
198,20,45,27.34,3070010.31,1.67,28.0
198,20,50,27.35,3063011.53,1.68,28.0
198,20,60,27.36,3055868.1,1.68,28.0
198,21,12,27.05,0.0,1.52,28.0
198,21,25,26.78,0.0,1.39,28.0
198,21,35,26.68,0.0,1.34,28.0
198,21,45,26.63,0.0,1.31,28.0
198,21,55,26.59,0.0,1.29,28.0
198,21,65,26.56,0.0,1.28,28.0
198,22,15,26.53,0.0,1.26,28.0
198,22,20,26.51,0.0,1.25,28.0
198,22,30,26.49,0.0,1.25,28.0
198,22,40,26.48,0.0,1.24,28.0
198,22,50,26.47,0.0,1.24,28.0
198,22,60,26.46,0.0,1.23,28.0
198,23,10,26.45,0.0,1.22,28.0
198,23,20,26.44,0.0,1.22,28.0
198,23,30,26.43,0.0,1.22,28.0
198,23,40,26.43,0.0,1.21,28.0
198,23,50,26.42,0.0,1.21,28.0
198,23,60,26.42,0.0,1.21,28.0
199,0,10,26.42,0.0,1.21,28.0
199,0,20,26.41,0.0,1.2,28.0
199,0,30,26.4,0.0,1.2,28.0
199,0,40,26.39,0.0,1.2,28.0
199,0,50,26.38,0.0,1.19,28.0
199,0,60,26.37,0.0,1.19,28.0
199,1,10,26.36,0.0,1.18,28.0
199,1,20,26.35,0.0,1.18,28.0
199,1,30,26.34,0.0,1.17,28.0
199,1,40,26.33,0.0,1.16,28.0
199,1,50,26.32,0.0,1.16,28.0
199,1,60,26.3,0.0,1.15,28.0
199,2,10,26.29,0.0,1.15,28.0
199,2,20,26.29,0.0,1.14,28.0
199,2,30,26.28,0.0,1.14,28.0
199,2,40,26.27,0.0,1.14,28.0
199,2,50,26.27,0.0,1.13,28.0
199,2,60,26.26,0.0,1.13,28.0
199,3,10,26.25,0.0,1.13,28.0
199,3,20,26.24,0.0,1.12,28.0
199,3,30,26.23,0.0,1.11,28.0
199,3,40,26.21,0.0,1.11,28.0
199,3,50,26.2,0.0,1.1,28.0
199,3,60,26.18,0.0,1.09,28.0
199,4,10,26.18,0.0,1.09,28.0
199,4,20,26.17,0.0,1.09,28.0
199,4,30,26.16,0.0,1.08,28.0
199,4,40,26.15,0.0,1.08,28.0
199,4,50,26.14,0.0,1.07,28.0
199,4,60,26.13,0.0,1.07,28.0
199,5,15,26.48,3913608.77,1.24,28.0
199,5,20,26.68,3455204.33,1.34,28.0
199,5,30,26.75,3169034.15,1.37,28.0
199,5,45,26.81,2985402.3,1.41,28.0
199,5,55,26.84,2899213.35,1.42,28.0
199,5,65,26.86,2834947.26,1.43,28.0
199,6,13,26.87,3008935.71,1.43,28.0
199,6,23,26.9,3033776.47,1.45,28.0
199,6,33,26.94,3067937.42,1.47,28.0
199,6,43,26.98,3098179.71,1.49,28.0
199,6,53,27.02,3128671.51,1.51,28.0
199,6,63,27.05,3161773.66,1.53,28.0
199,7,13,27.48,3678182.13,1.74,25.5
199,7,22,25.88,4839105.04,0.94,25.5
199,7,33,25.51,4534348.78,0.76,25.5
199,7,43,25.5,4555914.93,0.75,25.5
199,7,53,25.5,4596198.65,0.75,25.5
199,7,62,25.5,4639294.49,0.75,25.5
199,8,12,25.5,4670029.75,0.75,26.0
199,8,23,25.99,4497670.83,1.0,26.0
199,8,32,26.0,4616661.58,1.0,26.0
199,8,42,26.0,4661529.67,1.0,26.0
199,8,53,26.0,4699351.72,1.0,26.0
199,8,62,26.0,4731540.56,1.0,26.0
199,9,12,26.0,4776603.01,1.0,25.5
199,9,23,25.51,5009003.64,0.75,25.5
199,9,32,25.5,4987855.68,0.75,25.5
199,9,42,25.5,5018590.35,0.75,25.5
199,9,53,25.5,5052474.38,0.75,25.5
199,9,63,25.5,5087709.51,0.75,25.5
199,10,13,25.5,5098749.42,0.75,26.0
199,10,23,25.98,4911719.3,0.99,26.0
199,10,33,26.0,5004037.19,1.0,26.0
199,10,43,26.0,5029564.14,1.0,26.0
199,10,55,26.0,5051321.94,1.0,26.0
199,10,65,26.0,5078242.2,1.0,26.0
199,11,15,26.0,4921773.73,1.0,25.5
199,11,25,25.54,5133449.9,0.77,25.5
199,11,35,25.5,5106177.84,0.75,25.5
199,11,45,25.5,5122068.59,0.75,25.5
199,11,55,25.5,5143402.2,0.75,25.5
199,11,65,25.5,5166878.22,0.75,25.5
199,12,15,25.5,5364227.0,0.75,26.0
199,12,25,25.96,5180320.38,0.98,26.0
199,12,30,26.0,5257158.63,1.0,26.0
199,12,40,26.0,5274039.8,1.0,26.0
199,12,50,26.0,5285053.45,1.0,26.0
199,12,60,26.0,5293228.32,1.0,26.0
199,13,10,26.0,5312495.15,1.0,25.5
199,13,25,25.54,5521234.78,0.77,25.5
199,13,30,25.5,5490896.75,0.75,25.5
199,13,40,25.5,5500430.59,0.75,25.5
199,13,50,25.5,5515028.1,0.75,25.5
199,13,60,25.5,5531809.5,0.75,25.5
199,14,10,25.5,5530927.52,0.75,26.0
199,14,25,25.96,5324456.01,0.98,26.0
199,14,35,26.0,5383362.94,1.0,26.0
199,14,45,26.0,5385556.72,1.0,26.0
199,14,55,26.0,5381865.82,1.0,26.0
199,14,65,26.0,5374848.4,1.0,26.0
199,15,15,26.0,5401399.85,1.0,25.5
199,15,25,25.54,5614906.95,0.77,25.5
199,15,35,25.5,5589078.0,0.75,25.5
199,15,45,25.5,5603752.35,0.75,25.5
199,15,55,25.5,5623982.11,0.75,25.5
199,15,63,25.5,5646998.41,0.75,25.5
199,16,13,25.5,5045927.92,0.75,26.0
199,16,23,25.98,4731382.67,0.99,26.0
199,16,33,26.0,4741994.23,1.0,26.0
199,16,43,26.0,4681731.36,1.0,26.0
199,16,53,26.0,4621994.51,1.0,26.0
199,16,63,26.0,4562162.54,1.0,26.0
199,17,13,26.0,4355686.8,1.0,25.5
199,17,23,25.51,4492056.73,0.75,25.5
199,17,33,25.5,4379187.4,0.75,25.5
199,17,43,25.5,4318540.99,0.75,25.5
199,17,53,25.5,4267736.13,0.75,25.5
199,17,63,25.5,4218380.38,0.75,25.5
199,18,13,25.5,4156490.29,0.75,26.0
199,18,23,25.98,3891954.28,0.99,26.0
199,18,33,26.0,3921110.44,1.0,26.0
199,18,43,26.0,3874529.52,1.0,26.0
199,18,53,26.0,3829898.36,1.0,26.0
199,18,63,26.0,3782234.23,1.0,26.0
199,19,13,26.0,3692287.09,1.0,28.0
199,19,23,26.65,3329453.7,1.33,28.0
199,19,33,27.07,3275588.76,1.54,28.0
199,19,45,27.21,3227116.9,1.6,28.0
199,19,55,27.26,3196603.66,1.63,28.0
199,19,65,27.28,3168162.27,1.64,28.0
199,20,15,27.3,3155455.55,1.65,28.0
199,20,25,27.31,3144068.8,1.65,28.0
199,20,35,27.32,3133548.14,1.66,28.0
199,20,40,27.32,3123397.4,1.66,28.0
199,20,50,27.33,3113768.84,1.66,28.0
199,20,60,27.33,3104471.38,1.66,28.0
199,21,12,27.02,0.0,1.51,28.0
199,21,25,26.77,0.0,1.38,28.0
199,21,30,26.67,0.0,1.33,28.0
199,21,45,26.64,0.0,1.32,28.0
199,21,55,26.61,0.0,1.3,28.0
199,21,65,26.59,0.0,1.29,28.0
199,22,15,26.57,0.0,1.28,28.0
199,22,20,26.55,0.0,1.27,28.0
199,22,30,26.54,0.0,1.27,28.0
199,22,40,26.53,0.0,1.27,28.0
199,22,50,26.53,0.0,1.26,28.0
199,22,60,26.52,0.0,1.26,28.0
199,23,10,26.5,0.0,1.25,28.0
199,23,20,26.49,0.0,1.24,28.0
199,23,30,26.48,0.0,1.24,28.0
199,23,40,26.47,0.0,1.23,28.0
199,23,50,26.46,0.0,1.23,28.0
199,23,60,26.45,0.0,1.23,28.0
200,0,10,26.44,0.0,1.22,28.0
200,0,20,26.43,0.0,1.22,28.0
200,0,30,26.42,0.0,1.21,28.0
200,0,40,26.42,0.0,1.21,28.0
200,0,50,26.41,0.0,1.2,28.0
200,0,60,26.4,0.0,1.2,28.0
200,1,10,26.38,0.0,1.19,28.0
200,1,20,26.37,0.0,1.18,28.0
200,1,30,26.35,0.0,1.17,28.0
200,1,40,26.33,0.0,1.16,28.0
200,1,50,26.31,0.0,1.15,28.0
200,1,60,26.29,0.0,1.14,28.0
200,2,10,26.27,0.0,1.14,28.0
200,2,20,26.26,0.0,1.13,28.0
200,2,30,26.25,0.0,1.13,28.0
200,2,40,26.25,0.0,1.12,28.0
200,2,50,26.24,0.0,1.12,28.0
200,2,60,26.23,0.0,1.12,28.0
200,3,10,26.22,0.0,1.11,28.0
200,3,20,26.21,0.0,1.1,28.0
200,3,30,26.19,0.0,1.1,28.0
200,3,40,26.18,0.0,1.09,28.0
200,3,50,26.17,0.0,1.08,28.0
200,3,60,26.15,0.0,1.08,28.0
200,4,10,26.15,0.0,1.07,28.0
200,4,20,26.14,0.0,1.07,28.0
200,4,30,26.13,0.0,1.07,28.0
200,4,40,26.12,0.0,1.06,28.0
200,4,50,26.11,0.0,1.05,28.0
200,4,60,26.1,0.0,1.05,28.0
200,5,15,26.45,3829364.6,1.23,28.0
200,5,20,26.67,3409719.25,1.34,28.0
200,5,30,26.74,3132440.72,1.37,28.0
200,5,45,26.81,2946099.3,1.4,28.0
200,5,55,26.84,2865497.45,1.42,28.0
200,5,65,26.86,2803095.46,1.43,28.0
200,6,13,26.82,2958201.71,1.41,28.0
200,6,23,26.84,3007173.95,1.42,28.0
200,6,33,26.89,3064830.02,1.44,28.0
200,6,43,26.94,3108193.83,1.47,28.0
200,6,53,27.0,3148716.92,1.5,28.0
200,6,63,27.05,3190622.62,1.53,28.0
200,7,13,27.48,3687002.37,1.74,25.5
200,7,22,25.88,4821166.9,0.94,25.5
200,7,33,25.52,4502195.37,0.76,25.5
200,7,43,25.5,4498631.08,0.75,25.5
200,7,53,25.5,4520299.08,0.75,25.5
200,7,63,25.5,4546733.0,0.75,25.5
200,8,13,25.5,4600734.97,0.75,26.0
200,8,23,25.98,4453749.97,0.99,26.0
200,8,33,26.0,4592288.57,1.0,26.0
200,8,43,26.0,4665495.44,1.0,26.0
200,8,53,26.0,4736956.94,1.0,26.0
200,8,63,26.0,4806040.92,1.0,26.0
200,9,13,26.0,4839638.17,1.0,25.5
200,9,23,25.52,5063300.14,0.76,25.5
200,9,33,25.5,5033108.49,0.75,25.5
200,9,43,25.5,5051554.33,0.75,25.5
200,9,53,25.5,5073299.06,0.75,25.5
200,9,62,25.5,5094799.51,0.75,25.5
200,10,12,25.5,5134424.88,0.75,26.0
200,10,23,25.99,4972844.18,1.0,26.0
200,10,32,26.0,5103775.92,1.0,26.0
200,10,43,26.0,5157222.16,1.0,26.0
200,10,53,26.0,5207273.61,1.0,26.0
200,10,63,26.0,5259261.33,1.0,26.0
200,11,15,26.0,5075101.11,1.0,25.5
200,11,25,25.54,5266339.17,0.77,25.5
200,11,30,25.5,5212502.72,0.75,25.5
200,11,40,25.5,5214121.68,0.75,25.5
200,11,50,25.5,5217006.26,0.75,25.5
200,11,65,25.5,5228659.58,0.75,25.5
200,12,15,25.5,5438683.4,0.75,26.0
200,12,25,25.96,5256020.74,0.98,26.0
200,12,35,26.0,5329968.96,1.0,26.0
200,12,45,26.0,5334929.86,1.0,26.0
200,12,50,26.0,5331614.85,1.0,26.0
200,12,60,26.0,5321806.77,1.0,26.0
200,13,10,26.0,5342321.28,1.0,25.5
200,13,25,25.54,5546728.26,0.77,25.5
200,13,30,25.5,5517588.96,0.75,25.5
200,13,40,25.5,5534631.45,0.75,25.5
200,13,50,25.5,5559580.28,0.75,25.5
200,13,60,25.5,5587976.76,0.75,25.5
200,14,10,25.5,5611800.83,0.75,26.0
200,14,25,25.96,5442966.23,0.98,26.0
200,14,30,26.0,5540174.87,1.0,26.0
200,14,40,26.0,5575676.66,1.0,26.0
200,14,55,26.0,5605371.34,1.0,26.0
200,14,65,26.0,5633429.82,1.0,26.0
200,15,13,26.0,5629598.91,1.0,25.5
200,15,23,25.52,5822338.58,0.76,25.5
200,15,33,25.5,5757064.67,0.75,25.5
200,15,43,25.5,5748297.08,0.75,25.5
200,15,55,25.5,5744884.57,0.75,25.5
200,15,65,25.5,5744764.52,0.75,25.5
200,16,15,25.5,5153889.64,0.75,26.0
200,16,25,25.96,4872440.42,0.98,26.0
200,16,35,26.0,4908043.51,1.0,26.0
200,16,45,26.0,4869617.22,1.0,26.0
200,16,55,26.0,4825793.84,1.0,26.0
200,16,63,26.0,4776208.97,1.0,26.0
200,17,13,26.0,4531862.4,1.0,25.5
200,17,23,25.52,4643257.13,0.76,25.5
200,17,33,25.5,4491853.71,0.75,25.5
200,17,43,25.5,4411322.16,0.75,25.5
200,17,53,25.5,4337891.35,0.75,25.5
200,17,63,25.5,4266703.71,0.75,25.5
200,18,13,25.5,4204132.05,0.75,26.0
200,18,23,25.98,3926034.51,0.99,26.0
200,18,33,26.0,3977591.26,1.0,26.0
200,18,43,26.0,3944343.48,1.0,26.0
200,18,55,26.0,3911547.23,1.0,26.0
200,18,65,26.0,3881644.49,1.0,26.0
200,19,15,26.0,3694433.36,1.0,28.0
200,19,23,26.57,3269199.12,1.29,28.0
200,19,33,26.91,3139652.7,1.45,28.0
200,19,43,26.97,3014781.54,1.49,28.0
200,19,53,26.96,2905959.27,1.48,28.0
200,19,63,26.91,2801092.76,1.45,28.0
200,20,13,26.88,2776017.14,1.44,28.0
200,20,25,26.87,2756177.81,1.44,28.0
200,20,35,26.86,2738744.05,1.43,28.0
200,20,45,26.85,2724091.97,1.43,28.0
200,20,55,26.84,2711388.56,1.42,28.0
200,20,65,26.83,2700198.52,1.42,28.0
200,21,12,26.61,0.0,1.3,28.0
200,21,25,26.4,0.0,1.2,28.0
200,21,35,26.32,0.0,1.16,28.0
200,21,45,26.29,0.0,1.14,28.0
200,21,50,26.27,0.0,1.13,28.0
200,21,60,26.25,0.0,1.13,28.0
200,22,10,26.24,0.0,1.12,28.0
200,22,20,26.23,0.0,1.12,28.0
200,22,30,26.23,0.0,1.11,28.0
200,22,40,26.22,0.0,1.11,28.0
200,22,50,26.22,0.0,1.11,28.0
200,22,60,26.22,0.0,1.11,28.0
200,23,10,26.21,0.0,1.1,28.0
200,23,20,26.21,0.0,1.1,28.0
200,23,30,26.21,0.0,1.11,28.0
200,23,40,26.22,0.0,1.11,28.0
200,23,50,26.22,0.0,1.11,28.0
200,23,60,26.23,0.0,1.11,28.0
201,0,10,26.22,0.0,1.11,28.0
201,0,20,26.22,0.0,1.11,28.0
201,0,30,26.21,0.0,1.1,28.0
201,0,40,26.2,0.0,1.1,28.0
201,0,50,26.19,0.0,1.09,28.0
201,0,60,26.18,0.0,1.09,28.0
201,1,10,26.17,0.0,1.08,28.0
201,1,20,26.16,0.0,1.08,28.0
201,1,30,26.15,0.0,1.07,28.0
201,1,40,26.14,0.0,1.07,28.0
201,1,50,26.12,0.0,1.06,28.0
201,1,60,26.11,0.0,1.06,28.0
201,2,10,26.1,0.0,1.05,28.0
201,2,20,26.09,0.0,1.04,28.0
201,2,30,26.07,0.0,1.04,28.0
201,2,40,26.06,0.0,1.03,28.0
201,2,50,26.04,0.0,1.02,28.0
201,2,60,26.03,0.0,1.01,28.0
201,3,10,26.01,0.0,1.01,28.0
201,3,20,26.0,0.0,1.0,28.0
201,3,30,25.98,0.0,0.99,28.0
201,3,40,25.97,0.0,0.98,28.0
201,3,50,25.95,0.0,0.98,28.0
201,3,60,25.94,0.0,0.97,28.0
201,4,10,25.93,0.0,0.97,28.0
201,4,20,25.92,0.0,0.96,28.0
201,4,30,25.91,0.0,0.96,28.0
201,4,40,25.9,0.0,0.95,28.0
201,4,50,25.88,0.0,0.94,28.0
201,4,60,25.87,0.0,0.94,28.0
201,5,13,26.24,3438062.44,1.12,28.0
201,5,20,26.52,3055967.59,1.26,28.0
201,5,30,26.58,2859823.7,1.29,28.0
201,5,40,26.65,2736712.64,1.33,28.0
201,5,50,26.68,2664374.62,1.34,28.0
201,5,65,26.7,2602548.28,1.35,28.0
201,6,15,26.58,2643168.75,1.29,28.0
201,6,25,26.54,2656155.45,1.27,28.0
201,6,33,26.54,2669190.94,1.27,28.0
201,6,43,26.56,2684734.55,1.28,28.0
201,6,53,26.58,2701843.33,1.29,28.0
201,6,63,26.6,2722280.24,1.3,28.0
201,7,13,27.02,3193440.07,1.51,25.5
201,7,22,25.65,4049358.69,0.83,25.5
201,7,33,25.5,3826778.07,0.75,25.5
201,7,43,25.5,3877222.89,0.75,25.5
201,7,53,25.5,3930891.7,0.75,25.5
201,7,62,25.5,3983171.87,0.75,25.5
201,8,12,25.5,4019015.76,0.75,26.0
201,8,23,25.99,3868119.33,1.0,26.0
201,8,32,26.0,3981507.33,1.0,26.0
201,8,42,26.0,4019150.91,1.0,26.0
201,8,53,26.0,4052424.87,1.0,26.0
201,8,62,26.0,4081175.17,1.0,26.0
201,9,12,26.0,4104374.16,1.0,25.5
201,9,23,25.51,4294307.95,0.75,25.5
201,9,32,25.5,4254102.27,0.75,25.5
201,9,42,25.5,4261193.01,0.75,25.5
201,9,53,25.5,4270221.58,0.75,25.5
201,9,62,25.5,4279176.98,0.75,25.5
201,10,12,25.5,4284225.61,0.75,26.0
201,10,23,25.99,4108672.06,1.0,26.0
201,10,33,26.0,4188022.61,1.0,26.0
201,10,43,26.0,4198758.42,1.0,26.0
201,10,53,26.0,4205754.78,1.0,26.0
201,10,63,26.0,4214730.37,1.0,26.0
201,11,15,26.0,4039177.0,1.0,25.5
201,11,25,25.54,4174869.39,0.77,25.5
201,11,35,25.5,4111785.69,0.75,25.5
201,11,40,25.5,4091630.3,0.75,25.5
201,11,50,25.5,4076451.62,0.75,25.5
201,11,60,25.5,4058472.61,0.75,25.5
201,12,10,25.5,4207164.89,0.75,26.0
201,12,25,25.96,4048116.58,0.98,26.0
201,12,35,26.0,4099672.76,1.0,26.0
201,12,40,26.0,4098901.91,1.0,26.0
201,12,50,26.0,4091380.69,1.0,26.0
201,12,60,26.0,4081345.82,1.0,26.0
201,13,10,26.0,4088799.31,1.0,25.5
201,13,25,25.54,4238824.97,0.77,25.5
201,13,30,25.5,4208885.8,0.75,25.5
201,13,40,25.5,4211494.1,0.75,25.5
201,13,55,25.5,4214703.52,0.75,25.5
201,13,65,25.5,4222288.8,0.75,25.5
201,14,15,25.5,4223553.23,0.75,26.0
201,14,25,25.96,4076461.51,0.98,26.0
201,14,35,26.0,4132914.94,1.0,26.0
201,14,45,26.0,4146813.01,1.0,26.0
201,14,55,26.0,4158963.47,1.0,26.0
201,14,65,26.0,4170323.45,1.0,26.0
201,15,15,26.0,4173862.46,1.0,25.5
201,15,25,25.54,4317695.74,0.77,25.5
201,15,35,25.5,4279774.93,0.75,25.5
201,15,45,25.5,4270118.83,0.75,25.5
201,15,55,25.5,4262336.3,0.75,25.5
201,15,65,25.5,4254584.49,0.75,25.5
201,16,13,25.5,3772720.19,0.75,26.0
201,16,23,25.98,3524191.96,0.99,26.0
201,16,33,26.0,3519253.01,1.0,26.0
201,16,43,26.0,3463535.04,1.0,26.0
201,16,53,26.0,3410164.65,1.0,26.0
201,16,63,26.0,3358720.75,1.0,26.0
201,17,13,26.0,3187927.26,1.0,25.5
201,17,23,25.51,3274821.24,0.75,25.5
201,17,33,25.5,3178325.04,0.75,25.5
201,17,43,25.5,3131124.57,0.75,25.5
201,17,53,25.5,3088044.69,0.75,25.5
201,17,63,25.5,3039454.1,0.75,25.5
201,18,13,25.5,2977611.7,0.75,26.0
201,18,23,25.95,2777316.67,0.98,26.0
201,18,33,26.0,2787144.36,1.0,26.0
201,18,43,26.0,2741640.4,1.0,26.0
201,18,53,26.0,2693268.21,1.0,26.0
201,18,63,26.0,2647471.4,1.0,26.0
201,19,13,26.0,2584341.43,1.0,28.0
201,19,23,26.32,2438257.42,1.16,28.0
201,19,33,26.53,2404842.63,1.27,28.0
201,19,43,26.6,2376072.12,1.3,28.0
201,19,53,26.62,2354943.14,1.31,28.0
201,19,65,26.61,2335227.51,1.31,28.0
201,20,15,26.6,2312223.66,1.3,28.0
201,20,25,26.57,2290388.77,1.28,28.0
201,20,35,26.54,2269510.62,1.27,28.0
201,20,45,26.51,2249306.05,1.25,28.0
201,20,55,26.47,2229565.45,1.24,28.0
201,20,65,26.43,2210128.21,1.22,28.0
201,21,13,26.24,0.0,1.12,28.0
201,21,25,26.05,0.0,1.02,28.0
201,21,35,25.97,0.0,0.98,28.0
201,21,45,25.91,0.0,0.96,28.0
201,21,55,25.87,0.0,0.93,28.0
201,21,65,25.83,0.0,0.92,28.0
201,22,15,25.79,0.0,0.9,28.0
201,22,25,25.76,0.0,0.88,28.0
201,22,35,25.74,0.0,0.87,28.0
201,22,40,25.72,0.0,0.86,28.0
201,22,50,25.7,0.0,0.85,28.0
201,22,60,25.68,0.0,0.84,28.0
201,23,10,25.58,0.0,0.79,28.0
201,23,20,25.52,0.0,0.76,28.0
201,23,30,25.49,0.0,0.75,28.0
201,23,40,25.47,0.0,0.73,28.0
201,23,50,25.45,0.0,0.73,28.0
201,23,60,25.43,0.0,0.72,28.0
202,0,10,25.41,0.0,0.71,28.0
202,0,20,25.39,0.0,0.7,28.0
202,0,30,25.37,0.0,0.69,28.0
202,0,40,25.35,0.0,0.68,28.0
202,0,50,25.33,0.0,0.67,28.0
202,0,60,25.31,0.0,0.65,28.0
202,1,10,25.29,0.0,0.64,28.0
202,1,20,25.27,0.0,0.63,28.0
202,1,30,25.25,0.0,0.62,28.0
202,1,40,25.23,0.0,0.61,28.0
202,1,50,25.21,0.0,0.6,28.0
202,1,60,25.19,0.0,0.59,28.0
202,2,10,25.17,0.0,0.58,28.0
202,2,20,25.14,0.0,0.57,28.0
202,2,30,25.12,0.0,0.56,28.0
202,2,40,25.1,0.0,0.55,28.0
202,2,50,25.08,0.0,0.54,28.0
202,2,60,25.05,0.0,0.53,28.0
202,3,10,25.03,0.0,0.52,28.0
202,3,20,25.01,0.0,0.51,28.0
202,3,30,24.99,0.0,0.49,28.0
202,3,40,24.97,0.0,0.48,28.0
202,3,50,24.94,0.0,0.47,28.0
202,3,60,24.92,0.0,0.46,28.0
202,4,10,24.91,0.0,0.45,28.0
202,4,20,24.89,0.0,0.45,28.0
202,4,30,24.88,0.0,0.44,28.0
202,4,40,24.87,0.0,0.44,28.0
202,4,50,24.87,0.0,0.43,28.0
202,4,60,24.87,0.0,0.43,28.0
202,5,13,25.33,2465635.16,0.66,28.0
202,5,20,25.79,2300349.42,0.89,28.0
202,5,35,25.95,2256561.08,0.97,28.0
202,5,45,26.07,2241344.53,1.03,28.0
202,5,55,26.14,2235404.95,1.07,28.0
202,5,63,26.18,2230987.02,1.09,28.0
202,6,13,25.93,2129812.33,0.96,28.0
202,6,23,25.78,2162573.77,0.89,28.0
202,6,33,25.74,2196805.45,0.87,28.0
202,6,43,25.75,2225113.55,0.88,28.0
202,6,53,25.78,2252764.51,0.89,28.0
202,6,63,25.81,2281711.74,0.9,28.0
202,7,13,25.94,2403611.82,0.97,26.0
202,7,23,26.0,2467039.35,1.0,26.0
202,7,33,26.0,2511575.7,1.0,26.0
202,7,42,26.0,2552612.45,1.0,26.0
202,7,52,26.0,2591897.22,1.0,26.0
202,7,62,26.0,2629813.34,1.0,26.0
202,8,12,26.0,2656159.06,1.0,25.5
202,8,22,25.51,2858109.61,0.75,25.5
202,8,32,25.5,2793596.72,0.75,25.5
202,8,42,25.5,2808596.17,0.75,25.5
202,8,52,25.5,2823923.12,0.75,25.5
202,8,62,25.5,2836175.34,0.75,25.5
202,9,12,25.5,2857379.44,0.75,26.0
202,9,23,25.9,2735753.89,0.95,26.0
202,9,32,26.0,2802069.82,1.0,26.0
202,9,42,26.0,2832292.0,1.0,26.0
202,9,53,26.0,2856472.36,1.0,26.0
202,9,62,26.0,2878454.99,1.0,26.0
202,10,12,26.0,2868745.06,1.0,25.5
202,10,23,25.51,3034901.2,0.75,25.5
202,10,33,25.5,2936878.19,0.75,25.5
202,10,43,25.5,2922190.34,0.75,25.5
202,10,53,25.5,2910665.64,0.75,25.5
202,10,65,25.5,2904239.17,0.75,25.5
202,11,15,25.5,2766675.94,0.75,26.0
202,11,25,25.92,2641547.57,0.96,26.0
202,11,35,25.99,2697133.62,1.0,26.0
202,11,45,26.0,2732134.42,1.0,26.0
202,11,55,26.0,2764546.13,1.0,26.0
202,11,65,26.0,2797752.13,1.0,26.0
202,12,15,26.0,2799566.84,1.0,25.5
202,12,25,25.54,2978315.57,0.77,25.5
202,12,30,25.5,2907996.93,0.75,25.5
202,12,40,25.5,2899270.86,0.75,25.5
202,12,50,25.5,2891906.92,0.75,25.5
202,12,60,25.5,2884324.01,0.75,25.5
202,13,10,25.5,2881684.32,0.75,26.0
202,13,25,25.92,2727795.41,0.96,26.0
202,13,35,25.99,2769658.8,1.0,26.0
202,13,45,26.0,2780404.79,1.0,26.0
202,13,53,26.0,2783429.16,1.0,26.0
202,13,62,26.0,2785072.03,1.0,26.0
202,14,12,26.0,2741303.67,1.0,25.5
202,14,23,25.51,2873092.98,0.75,25.5
202,14,32,25.5,2742158.86,0.75,25.5
202,14,42,25.5,2686129.17,0.75,25.5
202,14,53,25.5,2633998.04,0.75,25.5
202,14,62,25.5,2582410.08,0.75,25.5
202,15,12,25.5,2558922.85,0.75,26.0
202,15,23,25.8,2423281.61,0.9,26.0
202,15,33,25.99,2413655.24,0.99,26.0
202,15,43,26.0,2404487.22,1.0,26.0
202,15,53,26.0,2384285.54,1.0,26.0
202,15,63,26.0,2362080.18,1.0,26.0
202,16,13,25.98,2247444.81,0.99,26.5
202,16,23,25.94,2199086.17,0.97,26.5
202,16,33,25.89,2155110.95,0.95,26.5
202,16,43,25.84,2122988.14,0.92,26.5
202,16,53,25.78,2093444.26,0.89,26.5
202,16,63,25.72,2064614.83,0.86,26.5
202,17,13,25.51,0.0,0.76,26.0
202,17,23,25.33,0.0,0.67,26.0
202,17,33,25.25,0.0,0.62,26.0
202,17,45,25.19,0.0,0.6,26.0
202,17,55,25.16,0.0,0.58,26.0
202,17,65,25.14,0.0,0.57,26.0
202,18,15,25.13,0.0,0.57,26.0
202,18,25,25.14,0.0,0.57,26.0
202,18,35,25.16,0.0,0.58,26.0
202,18,45,25.18,0.0,0.59,26.0
202,18,55,25.2,0.0,0.6,26.0
202,18,65,25.22,0.0,0.61,26.0
202,19,15,25.23,0.0,0.62,28.0
202,19,25,25.23,0.0,0.62,28.0
202,19,35,25.23,0.0,0.61,28.0
202,19,45,25.22,0.0,0.61,28.0
202,19,55,25.21,0.0,0.6,28.0
202,19,65,25.19,0.0,0.6,28.0
202,20,15,25.18,0.0,0.59,28.0
202,20,25,25.17,0.0,0.58,28.0
202,20,30,25.15,0.0,0.58,28.0
202,20,40,25.14,0.0,0.57,28.0
202,20,50,25.13,0.0,0.57,28.0
202,20,60,25.12,0.0,0.56,28.0
202,21,10,25.11,0.0,0.55,28.0
202,21,20,25.1,0.0,0.55,28.0
202,21,30,25.1,0.0,0.55,28.0
202,21,40,25.09,0.0,0.55,28.0
202,21,50,25.09,0.0,0.54,28.0
202,21,60,25.08,0.0,0.54,28.0
202,22,10,25.08,0.0,0.54,28.0
202,22,20,25.07,0.0,0.54,28.0
202,22,30,25.07,0.0,0.53,28.0
202,22,40,25.07,0.0,0.53,28.0
